student_id,class_id,term_id,subject_id,assessment_type,score
156,1,2,6,exam,68.62
156,1,3,23,test,42.18
156,1,3,23,homework,45.26
156,1,3,23,exam,53.31
156,1,3,8,test,27.63
156,1,3,8,homework,34.43
156,1,3,8,exam,44.24
156,1,3,11,test,25.5
156,1,3,11,homework,36.48
156,1,3,11,exam,28.11
156,1,3,24,test,34.93
156,1,3,24,homework,52.03
156,1,3,24,exam,36.05
156,1,3,5,test,53.07
156,1,3,5,homework,47.18
156,1,3,5,exam,47.34
156,1,3,4,test,29.92
156,1,3,4,homework,37.44
156,1,3,4,exam,37.18
156,1,3,13,test,8.21
156,1,3,13,homework,18.01
156,1,3,13,exam,20.72
156,1,3,2,test,33.62
156,1,3,2,homework,34.8
156,1,3,2,exam,34.06
156,1,3,1,test,18.08
156,1,3,1,homework,16.24
156,1,3,1,exam,16.57
156,1,3,6,test,35.05
156,1,3,6,homework,44.34
156,1,3,6,exam,57.41
156,2,1,23,test,44.85
156,2,1,23,homework,41.31
156,2,1,23,exam,45.49
156,2,1,8,test,13.06
156,2,1,8,homework,12.22
156,2,1,8,exam,19.93
156,2,1,11,test,21.53
156,2,1,11,homework,46.45
156,2,1,11,exam,51.04
156,2,1,24,test,54.32
156,2,1,24,homework,58.71
156,2,1,24,exam,73.67
156,2,1,5,test,32.56
156,2,1,5,homework,50.05
156,2,1,5,exam,53.51
156,2,1,4,test,34.17
156,2,1,4,homework,51.22
156,2,1,4,exam,33.34
156,2,1,13,test,33.03
156,2,1,13,homework,42.01
156,2,1,13,exam,34.5
156,2,1,2,test,9.98
156,2,1,2,homework,5.18
156,2,1,2,exam,8.93
156,2,1,1,test,38.17
156,2,1,1,homework,30.0
156,2,1,1,exam,46.45
156,2,1,6,test,18.02
156,2,1,6,homework,19.91
156,2,1,6,exam,32.88
156,2,2,23,test,66.49
156,2,2,23,homework,53.43
156,2,2,23,exam,47.23
156,2,2,8,test,40.84
156,2,2,8,homework,41.25
156,2,2,8,exam,46.11
156,2,2,11,test,9.23
156,2,2,11,homework,7.43
156,2,2,11,exam,8.59
156,2,2,24,test,63.4
156,2,2,24,homework,55.63
156,2,2,24,exam,63.31
156,2,2,5,test,14.13
156,2,2,5,homework,18.74
156,2,2,5,exam,26.42
156,2,2,4,test,37.81
156,2,2,4,homework,58.16
156,2,2,4,exam,66.29
156,2,2,13,test,13.32
156,2,2,13,homework,12.71
156,2,2,13,exam,12.52
156,2,2,2,test,52.02
156,2,2,2,homework,66.58
156,2,2,2,exam,50.55
156,2,2,1,test,47.36
156,2,2,1,homework,44.26
156,2,2,1,exam,49.35
156,2,2,6,test,22.36
156,2,2,6,homework,46.69
156,2,2,6,exam,49.12
156,2,3,23,test,41.17
156,2,3,23,homework,42.32
156,2,3,23,exam,55.29
156,2,3,8,test,50.77
156,2,3,8,homework,49.49
156,2,3,8,exam,64.49
156,2,3,11,test,5.47
156,2,3,11,homework,5.92
156,2,3,11,exam,7.57
156,2,3,24,test,46.58
156,2,3,24,homework,40.68
156,2,3,24,exam,49.67
156,2,3,5,test,14.3
156,2,3,5,homework,21.88
156,2,3,5,exam,22.8
156,2,3,4,test,33.93
156,2,3,4,homework,43.3
156,2,3,4,exam,64.8
156,2,3,13,test,21.97
156,2,3,13,homework,17.0
156,2,3,13,exam,23.4
156,2,3,2,test,22.34
156,2,3,2,homework,36.63
156,2,3,2,exam,35.46
156,2,3,1,test,36.07
156,2,3,1,homework,50.64
156,2,3,1,exam,39.03
156,2,3,6,test,13.07
156,2,3,6,homework,9.6
156,2,3,6,exam,10.28
156,3,1,23,test,29.55
156,3,1,23,homework,32.35
156,3,1,23,exam,38.01
156,3,1,8,test,19.38
156,3,1,8,homework,25.18
156,3,1,8,exam,17.26
156,3,1,11,test,40.16
156,3,1,11,homework,47.24
156,3,1,11,exam,34.36
156,3,1,24,test,33.72
156,3,1,24,homework,46.12
156,3,1,24,exam,54.66
156,3,1,5,test,3.06
156,3,1,5,homework,2.7
156,3,1,5,exam,11.09
156,3,1,4,test,34.19
156,3,1,4,homework,40.38
156,3,1,4,exam,41.84
156,3,1,13,test,10.19
156,3,1,13,homework,18.56
156,3,1,13,exam,14.11
156,3,1,2,test,42.63
156,3,1,2,homework,63.45
156,3,1,2,exam,62.07
156,3,1,1,test,36.2
156,3,1,1,homework,47.33
156,3,1,1,exam,40.97
156,3,1,6,test,6.99
156,3,1,6,homework,8.21
156,3,1,6,exam,14.32
156,4,1,23,test,11.01
156,4,1,23,homework,16.77
156,4,1,23,exam,8.86
156,4,1,8,test,6.32
156,4,1,8,homework,6.26
156,4,1,8,exam,16.15
156,4,1,11,test,10.32
156,4,1,11,homework,23.95
156,4,1,11,exam,27.54
156,4,1,24,test,39.84
156,4,1,24,homework,51.37
156,4,1,24,exam,46.58
156,4,1,5,test,7.42
156,4,1,5,homework,13.8
156,4,1,5,exam,6.57
156,4,1,4,test,21.7
156,4,1,4,homework,10.96
156,4,1,4,exam,22.17
156,4,1,13,test,20.65
156,4,1,13,homework,28.98
156,4,1,13,exam,36.09
156,4,1,2,test,39.36
156,4,1,2,homework,45.79
156,4,1,2,exam,56.03
156,4,1,1,test,14.97
156,4,1,1,homework,9.2
156,4,1,1,exam,18.33
156,4,1,6,test,27.24
156,4,1,6,homework,24.5
156,4,1,6,exam,36.38
156,4,2,23,test,25.5
156,4,2,23,homework,25.17
156,4,2,23,exam,20.7
156,4,2,8,test,18.95
156,4,2,8,homework,14.61
156,4,2,8,exam,22.18
156,4,2,11,test,6.19
156,4,2,11,homework,9.86
156,4,2,11,exam,15.47
156,4,2,24,test,16.32
156,4,2,24,homework,27.23
156,4,2,24,exam,19.49
156,4,2,5,test,24.04
156,4,2,5,homework,29.13
156,4,2,5,exam,29.76
156,4,2,4,test,5.52
156,4,2,4,homework,7.85
156,4,2,4,exam,9.56
156,4,2,13,test,35.44
156,4,2,13,homework,32.67
156,4,2,13,exam,41.62
156,4,2,2,test,19.02
156,4,2,2,homework,20.89
156,4,2,2,exam,19.65
156,4,2,1,test,39.38
156,4,2,1,homework,48.74
156,4,2,1,exam,45.95
156,4,2,6,test,10.3
156,4,2,6,homework,7.01
156,4,2,6,exam,18.58
156,4,3,23,test,20.88
156,4,3,23,homework,21.95
156,4,3,23,exam,18.15
156,4,3,8,test,52.02
156,4,3,8,homework,62.0
156,4,3,8,exam,38.67
156,4,3,11,test,22.26
156,4,3,11,homework,21.58
156,4,3,11,exam,14.48
156,4,3,24,test,13.77
156,4,3,24,homework,14.95
156,4,3,24,exam,27.25
156,4,3,5,test,26.14
156,4,3,5,homework,22.69
156,4,3,5,exam,27.69
156,4,3,4,test,32.58
156,4,3,4,homework,52.77
156,4,3,4,exam,75.21
156,4,3,13,test,3.52
156,4,3,13,homework,7.56
156,4,3,13,exam,11.25
156,4,3,2,test,13.3
156,4,3,2,homework,20.91
156,4,3,2,exam,16.82
156,4,3,1,test,13.01
156,4,3,1,homework,17.56
156,4,3,1,exam,19.49
156,4,3,6,test,34.3
156,4,3,6,homework,46.38
156,4,3,6,exam,59.22
156,5,1,23,test,35.88
156,5,1,23,homework,32.81
156,5,1,23,exam,45.62
156,5,1,8,test,42.47
156,5,1,8,homework,54.7
156,5,1,8,exam,48.67
156,5,1,11,test,8.28
156,5,1,11,homework,3.37
156,5,1,11,exam,12.96
156,5,1,24,test,10.89
156,5,1,24,homework,26.49
156,5,1,24,exam,15.86
156,5,1,5,test,19.21
156,5,1,5,homework,21.38
156,5,1,5,exam,31.52
156,5,1,4,test,5.91
156,5,1,4,homework,11.85
156,5,1,4,exam,1.92
156,5,1,13,test,51.36
156,5,1,13,homework,56.0
156,5,1,13,exam,39.68
156,5,1,2,test,14.95
156,5,1,2,homework,21.01
156,5,1,2,exam,20.04
156,5,1,1,test,7.68
156,5,1,1,homework,12.82
156,5,1,1,exam,9.43
156,5,1,6,test,4.23
156,5,1,6,homework,13.2
156,5,1,6,exam,5.27
156,5,2,23,test,33.91
156,5,2,23,homework,34.0
156,5,2,23,exam,26.49
156,5,2,8,test,46.67
156,5,2,8,homework,54.47
156,5,2,8,exam,38.54
156,5,2,11,test,23.22
156,5,2,11,homework,24.82
156,5,2,11,exam,36.14
156,5,2,24,test,41.92
156,5,2,24,homework,37.41
156,5,2,24,exam,51.22
156,5,2,5,test,5.28
156,5,2,5,homework,7.94
156,5,2,5,exam,9.88
156,5,2,4,test,6.92
156,5,2,4,homework,17.32
156,5,2,4,exam,14.4
156,5,2,13,test,20.88
156,5,2,13,homework,26.57
156,5,2,13,exam,39.01
156,5,2,2,test,39.67
156,5,2,2,homework,51.56
156,5,2,2,exam,59.79
156,5,2,1,test,22.6
156,5,2,1,homework,27.6
156,5,2,1,exam,40.8
156,5,2,6,test,37.92
156,5,2,6,homework,54.44
156,5,2,6,exam,31.69
156,5,3,23,test,38.46
156,5,3,23,homework,63.6
156,5,3,23,exam,38.93
156,5,3,8,test,46.55
156,5,3,8,homework,46.62
156,5,3,8,exam,67.08
156,5,3,11,test,13.14
156,5,3,11,homework,14.43
156,5,3,11,exam,14.18
156,5,3,24,test,50.43
156,5,3,24,homework,42.44
156,5,3,24,exam,41.58
156,5,3,5,test,58.17
156,5,3,5,homework,68.89
156,5,3,5,exam,79.87
156,5,3,4,test,7.21
156,5,3,4,homework,8.82
156,5,3,4,exam,13.64
156,5,3,13,test,35.85
156,5,3,13,homework,54.5
156,5,3,13,exam,56.64
156,5,3,2,test,7.83
156,5,3,2,homework,19.59
156,5,3,2,exam,26.54
156,5,3,1,test,43.08
156,5,3,1,homework,33.19
156,5,3,1,exam,48.52
156,5,3,6,test,43.03
156,5,3,6,homework,51.2
156,5,3,6,exam,46.5
156,6,1,23,test,23.69
156,6,1,23,homework,30.71
156,6,1,23,exam,17.12
156,6,1,8,test,40.9
156,6,1,8,homework,44.28
156,6,1,8,exam,57.57
156,6,1,11,test,48.82
156,6,1,11,homework,51.03
156,6,1,11,exam,55.49
156,6,1,24,test,15.69
156,6,1,24,homework,19.92
156,6,1,24,exam,23.68
156,6,1,5,test,24.91
156,6,1,5,homework,50.17
156,6,1,5,exam,42.43
156,6,1,4,test,21.5
156,6,1,4,homework,37.91
156,6,1,4,exam,33.76
156,6,1,13,test,6.86
156,6,1,13,homework,4.05
156,6,1,13,exam,2.88
156,6,1,2,test,30.32
156,6,1,2,homework,33.37
156,6,1,2,exam,34.53
156,6,1,1,test,19.73
156,6,1,1,homework,38.64
156,6,1,1,exam,37.78
156,6,1,6,test,28.88
156,6,1,6,homework,46.69
156,6,1,6,exam,55.77
35,1,1,23,test,22.97
35,1,1,23,homework,45.25
35,1,1,23,exam,45.17
35,1,1,8,test,29.66
35,1,1,8,homework,49.33
35,1,1,8,exam,60.64
35,1,1,11,test,32.79
35,1,1,11,homework,34.28
35,1,1,11,exam,47.92
35,1,1,24,test,0.24
35,1,1,24,homework,5.5
35,1,1,24,exam,9.17
35,1,1,5,test,9.76
35,1,1,5,homework,10.42
35,1,1,5,exam,8.5
35,1,1,4,test,39.24
35,1,1,4,homework,44.85
35,1,1,4,exam,39.06
35,1,1,13,test,21.62
35,1,1,13,homework,17.5
35,1,1,13,exam,27.68
35,1,1,2,test,35.45
35,1,1,2,homework,57.41
35,1,1,2,exam,54.49
35,1,1,1,test,5.68
35,1,1,1,homework,16.56
35,1,1,1,exam,19.83
35,1,1,6,test,53.61
35,1,1,6,homework,42.22
35,1,1,6,exam,37.49
35,1,2,23,test,22.46
35,1,2,23,homework,18.31
35,1,2,23,exam,18.36
35,1,2,8,test,46.02
35,1,2,8,homework,39.08
35,1,2,8,exam,60.09
35,1,2,11,test,26.94
35,1,2,11,homework,36.59
35,1,2,11,exam,39.3
35,1,2,24,test,35.79
35,1,2,24,homework,49.31
35,1,2,24,exam,59.97
35,1,2,5,test,20.35
35,1,2,5,homework,38.53
35,1,2,5,exam,40.63
35,1,2,4,test,11.02
35,1,2,4,homework,8.76
35,1,2,4,exam,2.99
35,1,2,13,test,40.73
35,1,2,13,homework,40.79
35,1,2,13,exam,74.37
35,1,2,2,test,21.68
35,1,2,2,homework,30.69
35,1,2,2,exam,33.5
35,1,2,1,test,28.14
35,1,2,1,homework,53.13
35,1,2,1,exam,45.91
35,1,2,6,test,35.09
35,1,2,6,homework,55.12
35,1,2,6,exam,52.16
35,1,3,23,test,31.39
35,1,3,23,homework,47.45
35,1,3,23,exam,45.84
35,1,3,8,test,18.0
35,1,3,8,homework,34.24
35,1,3,8,exam,31.86
35,1,3,11,test,30.11
35,1,3,11,homework,21.44
35,1,3,11,exam,25.45
35,1,3,24,test,44.83
35,1,3,24,homework,61.67
35,1,3,24,exam,36.78
35,1,3,5,test,48.83
35,1,3,5,homework,42.36
35,1,3,5,exam,43.42
35,1,3,4,test,32.61
35,1,3,4,homework,40.0
35,1,3,4,exam,35.42
35,1,3,13,test,10.27
35,1,3,13,homework,18.23
35,1,3,13,exam,14.17
35,1,3,2,test,30.36
35,1,3,2,homework,30.48
35,1,3,2,exam,36.96
35,1,3,1,test,17.01
35,1,3,1,homework,21.43
35,1,3,1,exam,16.98
35,1,3,6,test,35.74
35,1,3,6,homework,33.47
35,1,3,6,exam,58.44
35,2,1,23,test,34.6
35,2,1,23,homework,41.38
35,2,1,23,exam,42.26
35,2,1,8,test,8.8
35,2,1,8,homework,13.83
35,2,1,8,exam,25.98
35,2,1,11,test,44.71
35,2,1,11,homework,44.78
35,2,1,11,exam,35.63
35,2,1,24,test,53.28
35,2,1,24,homework,58.92
35,2,1,24,exam,64.5
35,2,1,5,test,38.6
35,2,1,5,homework,46.04
35,2,1,5,exam,36.36
35,2,1,4,test,27.33
35,2,1,4,homework,52.98
35,2,1,4,exam,51.85
35,2,1,13,test,35.12
35,2,1,13,homework,25.33
35,2,1,13,exam,51.83
35,2,1,2,test,6.98
35,2,1,2,homework,14.64
35,2,1,2,exam,14.12
35,2,1,1,test,24.79
35,2,1,1,homework,49.53
35,2,1,1,exam,36.0
35,2,1,6,test,23.25
35,2,1,6,homework,17.58
35,2,1,6,exam,26.73
35,2,2,23,test,56.67
35,2,2,23,homework,49.11
35,2,2,23,exam,74.44
35,2,2,8,test,41.81
35,2,2,8,homework,34.61
35,2,2,8,exam,46.79
35,2,2,11,test,7.92
35,2,2,11,homework,9.61
35,2,2,11,exam,10.44
35,2,2,24,test,44.7
35,2,2,24,homework,62.62
35,2,2,24,exam,58.17
35,2,2,5,test,18.7
35,2,2,5,homework,15.35
35,2,2,5,exam,19.3
35,2,2,4,test,45.37
35,2,2,4,homework,48.11
35,2,2,4,exam,52.48
35,2,2,13,test,11.04
35,2,2,13,homework,16.92
35,2,2,13,exam,14.3
35,2,2,2,test,56.63
35,2,2,2,homework,48.99
35,2,2,2,exam,67.78
35,2,2,1,test,33.5
35,2,2,1,homework,53.92
35,2,2,1,exam,53.13
35,2,2,6,test,25.88
35,2,2,6,homework,37.58
35,2,2,6,exam,44.75
35,2,3,23,test,31.31
35,2,3,23,homework,53.64
35,2,3,23,exam,35.44
35,2,3,8,test,34.21
35,2,3,8,homework,57.61
35,2,3,8,exam,61.63
35,2,3,11,test,4.52
35,2,3,11,homework,8.81
35,2,3,11,exam,9.87
35,2,3,24,test,31.5
35,2,3,24,homework,35.28
35,2,3,24,exam,45.82
35,2,3,5,test,18.71
35,2,3,5,homework,23.62
35,2,3,5,exam,19.19
35,2,3,4,test,42.97
35,2,3,4,homework,42.63
35,2,3,4,exam,52.05
35,2,3,13,test,15.19
35,2,3,13,homework,23.05
35,2,3,13,exam,25.38
35,2,3,2,test,40.0
35,2,3,2,homework,36.12
35,2,3,2,exam,43.18
35,2,3,1,test,45.38
35,2,3,1,homework,55.03
35,2,3,1,exam,54.87
35,2,3,6,test,8.33
35,2,3,6,homework,17.5
35,2,3,6,exam,11.18
35,3,1,23,test,33.86
35,3,1,23,homework,22.7
35,3,1,23,exam,24.82
35,3,1,8,test,23.46
35,3,1,8,homework,14.75
35,3,1,8,exam,18.28
35,3,1,11,test,34.32
35,3,1,11,homework,49.4
35,3,1,11,exam,40.87
35,3,1,24,test,34.43
35,3,1,24,homework,41.78
35,3,1,24,exam,47.67
35,3,1,5,test,11.16
35,3,1,5,homework,5.95
35,3,1,5,exam,6.66
35,3,1,4,test,32.67
35,3,1,4,homework,47.6
35,3,1,4,exam,51.75
35,3,1,13,test,16.01
35,3,1,13,homework,12.96
35,3,1,13,exam,21.23
35,3,1,2,test,47.14
35,3,1,2,homework,56.55
35,3,1,2,exam,49.89
35,3,1,1,test,51.81
35,3,1,1,homework,58.23
35,3,1,1,exam,75.77
35,3,1,6,test,12.44
35,3,1,6,homework,10.67
35,3,1,6,exam,11.62
35,4,1,23,test,10.63
35,4,1,23,homework,9.9
35,4,1,23,exam,22.7
35,4,1,8,test,6.94
35,4,1,8,homework,9.03
35,4,1,8,exam,8.86
35,4,1,11,test,19.55
35,4,1,11,homework,24.71
35,4,1,11,exam,20.72
35,4,1,24,test,49.35
35,4,1,24,homework,43.65
35,4,1,24,exam,39.96
35,4,1,5,test,12.26
35,4,1,5,homework,15.0
35,4,1,5,exam,13.79
35,4,1,4,test,8.36
35,4,1,4,homework,18.32
35,4,1,4,exam,20.66
35,4,1,13,test,29.8
35,4,1,13,homework,34.96
35,4,1,13,exam,19.46
35,4,1,2,test,39.88
35,4,1,2,homework,54.01
35,4,1,2,exam,56.52
35,4,1,1,test,13.86
35,4,1,1,homework,20.08
35,4,1,1,exam,19.98
35,4,1,6,test,22.09
35,4,1,6,homework,22.25
35,4,1,6,exam,34.22
35,4,2,23,test,19.32
35,4,2,23,homework,28.74
35,4,2,23,exam,20.76
35,4,2,8,test,13.49
35,4,2,8,homework,15.11
35,4,2,8,exam,17.71
35,4,2,11,test,5.95
35,4,2,11,homework,16.88
35,4,2,11,exam,18.39
35,4,2,24,test,11.82
35,4,2,24,homework,26.84
35,4,2,24,exam,21.18
35,4,2,5,test,25.85
35,4,2,5,homework,31.81
35,4,2,5,exam,27.6
35,4,2,4,test,4.91
35,4,2,4,homework,9.18
35,4,2,4,exam,7.13
35,4,2,13,test,33.84
35,4,2,13,homework,45.81
35,4,2,13,exam,45.53
35,4,2,2,test,21.36
35,4,2,2,homework,23.62
35,4,2,2,exam,20.14
35,4,2,1,test,26.64
35,4,2,1,homework,32.09
35,4,2,1,exam,29.78
35,4,2,6,test,7.62
35,4,2,6,homework,14.39
35,4,2,6,exam,8.59
35,4,3,23,test,21.26
35,4,3,23,homework,24.6
35,4,3,23,exam,22.06
35,4,3,8,test,55.24
35,4,3,8,homework,44.01
35,4,3,8,exam,68.35
35,4,3,11,test,10.97
35,4,3,11,homework,18.37
35,4,3,11,exam,26.78
35,4,3,24,test,15.31
35,4,3,24,homework,18.73
35,4,3,24,exam,13.97
35,4,3,5,test,30.96
35,4,3,5,homework,18.36
35,4,3,5,exam,24.81
35,4,3,4,test,52.82
35,4,3,4,homework,43.36
35,4,3,4,exam,57.2
35,4,3,13,test,0.94
35,4,3,13,homework,1.36
35,4,3,13,exam,10.36
35,4,3,2,test,10.85
35,4,3,2,homework,21.53
35,4,3,2,exam,20.79
35,4,3,1,test,20.83
35,4,3,1,homework,15.08
35,4,3,1,exam,29.11
35,4,3,6,test,54.13
35,4,3,6,homework,59.87
35,4,3,6,exam,57.17
35,5,1,23,test,25.85
35,5,1,23,homework,24.74
35,5,1,23,exam,36.99
35,5,1,8,test,40.43
35,5,1,8,homework,52.08
35,5,1,8,exam,47.12
35,5,1,11,test,3.6
35,5,1,11,homework,3.64
35,5,1,11,exam,3.01
35,5,1,24,test,14.84
35,5,1,24,homework,22.43
35,5,1,24,exam,29.82
35,5,1,5,test,17.2
35,5,1,5,homework,21.45
35,5,1,5,exam,28.27
35,5,1,4,test,1.47
35,5,1,4,homework,9.9
35,5,1,4,exam,4.7
35,5,1,13,test,41.14
35,5,1,13,homework,43.1
35,5,1,13,exam,44.35
35,5,1,2,test,16.04
35,5,1,2,homework,17.84
35,5,1,2,exam,25.87
35,5,1,1,test,13.08
35,5,1,1,homework,12.45
35,5,1,1,exam,17.87
35,5,1,6,test,7.94
35,5,1,6,homework,12.72
35,5,1,6,exam,9.77
35,5,2,23,test,20.43
35,5,2,23,homework,36.26
35,5,2,23,exam,36.12
35,5,2,8,test,41.35
35,5,2,8,homework,37.26
35,5,2,8,exam,35.97
35,5,2,11,test,31.86
35,5,2,11,homework,24.69
35,5,2,11,exam,32.41
35,5,2,24,test,42.36
35,5,2,24,homework,36.9
35,5,2,24,exam,50.49
35,5,2,5,test,5.8
35,5,2,5,homework,7.71
35,5,2,5,exam,8.72
35,5,2,4,test,12.94
35,5,2,4,homework,9.47
35,5,2,4,exam,13.94
35,5,2,13,test,33.23
35,5,2,13,homework,25.6
35,5,2,13,exam,52.81
35,5,2,2,test,41.34
35,5,2,2,homework,53.83
35,5,2,2,exam,43.74
35,5,2,1,test,25.8
35,5,2,1,homework,31.12
35,5,2,1,exam,32.11
35,5,2,6,test,51.5
35,5,2,6,homework,53.29
35,5,2,6,exam,53.02
35,5,3,23,test,40.92
35,5,3,23,homework,57.94
35,5,3,23,exam,55.79
35,5,3,8,test,57.18
35,5,3,8,homework,58.61
35,5,3,8,exam,59.14
35,5,3,11,test,7.24
35,5,3,11,homework,9.28
35,5,3,11,exam,14.07
35,5,3,24,test,33.36
35,5,3,24,homework,43.73
35,5,3,24,exam,49.02
35,5,3,5,test,55.41
35,5,3,5,homework,40.31
35,5,3,5,exam,66.16
35,5,3,4,test,8.66
35,5,3,4,homework,8.5
35,5,3,4,exam,6.96
35,5,3,13,test,33.54
35,5,3,13,homework,35.36
35,5,3,13,exam,45.4
35,5,3,2,test,21.04
35,5,3,2,homework,9.26
35,5,3,2,exam,26.74
35,5,3,1,test,27.78
35,5,3,1,homework,43.71
35,5,3,1,exam,38.27
35,5,3,6,test,49.05
35,5,3,6,homework,45.07
35,5,3,6,exam,55.23
35,6,1,23,test,22.44
35,6,1,23,homework,28.55
35,6,1,23,exam,31.37
35,6,1,8,test,51.7
35,6,1,8,homework,49.84
35,6,1,8,exam,63.72
35,6,1,11,test,40.52
35,6,1,11,homework,34.54
35,6,1,11,exam,46.85
35,6,1,24,test,19.71
35,6,1,24,homework,16.43
35,6,1,24,exam,24.87
35,6,1,5,test,28.74
35,6,1,5,homework,39.59
35,6,1,5,exam,65.85
35,6,1,4,test,29.18
35,6,1,4,homework,43.26
35,6,1,4,exam,41.25
35,6,1,13,test,2.87
35,6,1,13,homework,6.59
35,6,1,13,exam,10.48
35,6,1,2,test,25.07
35,6,1,2,homework,35.41
35,6,1,2,exam,44.97
35,6,1,1,test,37.51
35,6,1,1,homework,26.31
35,6,1,1,exam,22.4
35,6,1,6,test,22.28
35,6,1,6,homework,47.45
35,6,1,6,exam,46.86
144,1,1,23,test,34.55
144,1,1,23,homework,46.28
144,1,1,23,exam,34.58
144,1,1,8,test,28.33
144,1,1,8,homework,37.06
144,1,1,8,exam,43.12
144,1,1,11,test,27.49
144,1,1,11,homework,32.18
144,1,1,11,exam,31.58
144,1,1,24,test,2.19
144,1,1,24,homework,4.52
144,1,1,24,exam,3.36
144,1,1,5,test,15.48
144,1,1,5,homework,11.69
144,1,1,5,exam,11.0
144,1,1,4,test,37.73
144,1,1,4,homework,31.17
144,1,1,4,exam,38.88
144,1,1,13,test,16.77
144,1,1,13,homework,30.79
144,1,1,13,exam,32.88
144,1,1,2,test,44.37
144,1,1,2,homework,49.72
144,1,1,2,exam,50.37
144,1,1,1,test,13.04
144,1,1,1,homework,14.77
144,1,1,1,exam,23.19
144,1,1,6,test,32.87
144,1,1,6,homework,38.14
144,1,1,6,exam,58.28
144,1,2,23,test,15.99
144,1,2,23,homework,23.69
144,1,2,23,exam,31.34
144,1,2,8,test,23.94
144,1,2,8,homework,41.65
144,1,2,8,exam,48.96
144,1,2,11,test,23.17
144,1,2,11,homework,28.74
144,1,2,11,exam,31.79
144,1,2,24,test,56.08
144,1,2,24,homework,49.09
144,1,2,24,exam,58.01
144,1,2,5,test,33.22
144,1,2,5,homework,32.17
144,1,2,5,exam,27.85
144,1,2,4,test,2.59
144,1,2,4,homework,9.99
144,1,2,4,exam,9.67
144,1,2,13,test,31.75
144,1,2,13,homework,48.9
144,1,2,13,exam,63.25
144,1,2,2,test,18.96
144,1,2,2,homework,21.21
144,1,2,2,exam,27.56
144,1,2,1,test,36.18
144,1,2,1,homework,43.83
144,1,2,1,exam,56.73
144,1,2,6,test,40.45
144,1,2,6,homework,46.6
144,1,2,6,exam,54.57
144,1,3,23,test,47.42
144,1,3,23,homework,64.85
144,1,3,23,exam,75.41
144,1,3,8,test,35.96
144,1,3,8,homework,36.77
144,1,3,8,exam,39.19
144,1,3,11,test,30.26
144,1,3,11,homework,32.22
144,1,3,11,exam,33.12
144,1,3,24,test,43.52
144,1,3,24,homework,56.46
144,1,3,24,exam,49.54
144,1,3,5,test,51.87
144,1,3,5,homework,47.17
144,1,3,5,exam,68.68
144,1,3,4,test,22.51
144,1,3,4,homework,33.37
144,1,3,4,exam,21.39
144,1,3,13,test,21.0
144,1,3,13,homework,16.28
144,1,3,13,exam,10.57
144,1,3,2,test,24.01
144,1,3,2,homework,38.73
144,1,3,2,exam,26.51
144,1,3,1,test,10.77
144,1,3,1,homework,9.7
144,1,3,1,exam,13.71
144,1,3,6,test,37.08
144,1,3,6,homework,44.47
144,1,3,6,exam,50.91
144,2,1,23,test,33.49
144,2,1,23,homework,36.99
144,2,1,23,exam,58.21
144,2,1,8,test,15.41
144,2,1,8,homework,16.2
144,2,1,8,exam,13.63
144,2,1,11,test,39.84
144,2,1,11,homework,38.35
144,2,1,11,exam,48.95
144,2,1,24,test,55.16
144,2,1,24,homework,49.67
144,2,1,24,exam,51.91
144,2,1,5,test,38.81
144,2,1,5,homework,34.14
144,2,1,5,exam,38.8
144,2,1,4,test,35.83
144,2,1,4,homework,38.49
144,2,1,4,exam,38.28
144,2,1,13,test,25.83
144,2,1,13,homework,43.03
144,2,1,13,exam,36.58
144,2,1,2,test,13.6
144,2,1,2,homework,5.29
144,2,1,2,exam,8.5
144,2,1,1,test,28.15
144,2,1,1,homework,35.28
144,2,1,1,exam,38.31
144,2,1,6,test,14.17
144,2,1,6,homework,21.78
144,2,1,6,exam,21.4
144,2,2,23,test,49.44
144,2,2,23,homework,54.43
144,2,2,23,exam,70.11
144,2,2,8,test,31.75
144,2,2,8,homework,54.48
144,2,2,8,exam,40.14
144,2,2,11,test,1.69
144,2,2,11,homework,3.43
144,2,2,11,exam,9.62
144,2,2,24,test,48.94
144,2,2,24,homework,56.94
144,2,2,24,exam,41.34
144,2,2,5,test,16.28
144,2,2,5,homework,13.29
144,2,2,5,exam,22.89
144,2,2,4,test,37.19
144,2,2,4,homework,57.16
144,2,2,4,exam,58.53
144,2,2,13,test,8.05
144,2,2,13,homework,11.42
144,2,2,13,exam,19.82
144,2,2,2,test,51.35
144,2,2,2,homework,64.42
144,2,2,2,exam,77.6
144,2,2,1,test,37.13
144,2,2,1,homework,72.64
144,2,2,1,exam,76.42
144,2,2,6,test,36.24
144,2,2,6,homework,34.15
144,2,2,6,exam,36.64
144,2,3,23,test,26.15
144,2,3,23,homework,55.68
144,2,3,23,exam,31.1
144,2,3,8,test,53.19
144,2,3,8,homework,43.79
144,2,3,8,exam,59.51
144,2,3,11,test,6.16
144,2,3,11,homework,6.33
144,2,3,11,exam,8.75
144,2,3,24,test,53.88
144,2,3,24,homework,44.23
144,2,3,24,exam,56.67
144,2,3,5,test,22.44
144,2,3,5,homework,22.92
144,2,3,5,exam,23.9
144,2,3,4,test,44.02
144,2,3,4,homework,51.82
144,2,3,4,exam,54.61
144,2,3,13,test,17.92
144,2,3,13,homework,23.23
144,2,3,13,exam,29.57
